text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @Tennesseine: Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most children dying…",FALSE,0,,2/6/2018 3:31,FALSE,,9.60718E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BradParker_,26,TRUE,FALSE,,
RT @HealthRanger: CDCs surveillance system to track down vaccination status to achieve total #vaccine #compliance https://t.co/2FNSNiqvnG #…,FALSE,0,,2/6/2018 3:24,FALSE,,9.60716E+17,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",easyskywalker,25,TRUE,FALSE,,
"RT @StojdlLab: The Myth of the Milkmaid: an interesting take on the ""real"" history of the #smallpox #vaccine https://t.co/92re4rMKlm via @N…",FALSE,0,,2/6/2018 3:18,FALSE,,9.60714E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JenneLab,1,TRUE,FALSE,,
"RT @Tennesseine: Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most children dying…",FALSE,0,,2/6/2018 3:10,FALSE,,9.60712E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kathyf449,26,TRUE,FALSE,,
We've got a packed schedule here in Mysore today! Our 4th Asia Pacific course delegates will hear about #vaccine… https://t.co/BJfsGbpNgW,FALSE,0,,2/6/2018 3:10,TRUE,,9.60712E+17,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",UMCGlobalSafety,0,FALSE,FALSE,,
"RT @LegalizeitLala: #BigPharma has a new ""cancer #vaccine."" They are always looking for new ways to kill you. 

Wake up. 
<ed><U+00A0><U+00BD><ed><U+00B2><U+0089><ed><U+00A0><U+00BD><ed><U+00B2><U+0089><ed><U+00A0><U+00BD><ed><U+00B2><U+0089> 

#eugenics",FALSE,0,,2/6/2018 2:55,FALSE,,9.60709E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",steve37341,7,TRUE,FALSE,,
Mumps booster and new shingles shot are part of new #vaccine guidance https://t.co/FnkOHznFBE  #vaccines,FALSE,0,,2/6/2018 2:50,FALSE,,9.60707E+17,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",CarolinaFan1982,0,FALSE,FALSE,,
"Your daughter is right on #vaccines. Pls support her. Look to parents of vaccine-injured, ie #vaxxed videos for rel… https://t.co/cRUBiJn4kI",FALSE,2,,2/6/2018 2:46,TRUE,,9.60706E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CollChris,0,FALSE,FALSE,,
"NEWS FLASH
NEW LAW TO BE PASSED TO PREVENT #VACCINE CORRUPTION
YEARLY LIE DETECTOR TESTS FOR ALL AUSTRALIAN POLITIC… https://t.co/Uuo2NErhAN",FALSE,1,,2/6/2018 2:45,TRUE,,9.60706E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9_11_IsAnInside,0,FALSE,FALSE,,
"RT @itsmepanda1: @chrisvcsefalvay @DrMichaelMaster Wait wait wait, what’s this? #hpv #vaccine #VSD #vaccine safety #data link #Kaiser #CDC…",FALSE,0,,2/6/2018 2:40,FALSE,,9.60705E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",itsmepanda1,1,TRUE,FALSE,,
RT @itsmepanda1: @chrisvcsefalvay For #vaccine not proven 2 prevent even largely asymptotic #hpv infxn in adolescents/teens/young adults wh…,FALSE,0,,2/6/2018 2:39,FALSE,,9.60704E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",itsmepanda1,1,TRUE,FALSE,,
"RT @Tennesseine: Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most children dying…",FALSE,0,,2/6/2018 2:36,FALSE,,9.60704E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",katstails,26,TRUE,FALSE,,
"RT @Tennesseine: Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most children dying…",FALSE,0,,2/6/2018 2:36,FALSE,,9.60704E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2B_Painfree,26,TRUE,FALSE,,
"RT @Tennesseine: Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most children dying…",FALSE,0,,2/6/2018 2:34,FALSE,,9.60703E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",karen_pontius,26,TRUE,FALSE,,
"RT @Tennesseine: Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most children dying…",FALSE,0,,2/6/2018 2:32,FALSE,,9.60703E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",runPattirun,26,TRUE,FALSE,,
"RT @Tennesseine: Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most children dying…",FALSE,0,,2/6/2018 2:25,FALSE,,9.60701E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MaryKeithBare1,26,TRUE,FALSE,,
"RT @LegalizeitLala: #BigPharma has a new ""cancer #vaccine."" They are always looking for new ways to kill you. 

Wake up. 
<ed><U+00A0><U+00BD><ed><U+00B2><U+0089><ed><U+00A0><U+00BD><ed><U+00B2><U+0089><ed><U+00A0><U+00BD><ed><U+00B2><U+0089> 

#eugenics",FALSE,0,,2/6/2018 2:23,FALSE,,9.607E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pvrpl3_D8nkZ,7,TRUE,FALSE,,
Concerns over dengue #vaccine raise alarms over others in development https://t.co/VLcFCPsstQ via @statnews #healthcare,FALSE,0,,2/6/2018 2:00,FALSE,,9.60695E+17,,"<a href=""https://eclincher.com"" rel=""nofollow"">eClincher</a>",MailMyStatement,0,FALSE,FALSE,,
RT @NonVaccinato: #Lorenzin #bugiarda #patologica #FakeNews #vaccini #vaccine #California #Oregon #NewYorkTimes #medicina #salute https://t…,FALSE,0,,2/6/2018 1:54,FALSE,,9.60693E+17,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",caribe192,6,TRUE,FALSE,,
RT @ThisMomHCN: Folmer wants to #repeal the 1986 National Childhood #Vaccine Injury Act (#NCVIA) which serves to give immunity to #pharmace…,FALSE,0,,2/6/2018 1:45,FALSE,,9.60691E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SuzieQT11,3,TRUE,FALSE,,
Great news on #cancer #vaccine eliminating Tumors in mice! https://t.co/F3o2Q4BQgK,FALSE,2,,2/6/2018 1:42,FALSE,,9.6069E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Ann_Caruso,0,FALSE,FALSE,,
"RT @Icon99558924: @iamjohnsmith @OhRoyalOne @BelindaHayle @WOTCHA999 @jimjim1701 @darren_dazmav #Flu #Vaccine #Exposed 

Piers Morgan Struc…",FALSE,0,,2/6/2018 1:38,FALSE,,9.60689E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",weareontoyou,24,TRUE,FALSE,,
RT @schoolnurses: Download &amp; print materials to help parents understand the benefits of the #flu #vaccine https://t.co/V97V6YKLta #KFOS htt…,FALSE,0,,2/6/2018 1:32,FALSE,,9.60688E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WVSchoolNurse,4,TRUE,FALSE,,
RT @UCLAHealth: How to manage and prevent the #flu. <U+27A8> https://t.co/W2aH4eMYxc #influenza #vaccine https://t.co/WbVkGinIHM,FALSE,0,,2/6/2018 1:30,FALSE,,9.60687E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LosAngeleSIMBA,2,TRUE,FALSE,,
RT @jeremyrhammond: The @washingtonpost brazenly lies to parents about the safety of CDC childhood #vaccine schedule. WaPo received my corr…,FALSE,0,,2/6/2018 1:27,FALSE,,9.60686E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Joshua1_5,34,TRUE,FALSE,,
"RT @Icon99558924: @iamjohnsmith @OhRoyalOne @BelindaHayle @WOTCHA999 @jimjim1701 @darren_dazmav #Flu #Vaccine #Exposed 

Piers Morgan Struc…",FALSE,0,,2/6/2018 1:24,FALSE,,9.60686E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pamjd219,24,TRUE,FALSE,,
"RT @Tennesseine: Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most children dying…",FALSE,0,,2/6/2018 1:23,FALSE,,9.60685E+17,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",DallasRuthie,26,TRUE,FALSE,,
@Blic_online <U+0421><U+0432><U+0430><U+043A><U+0438> 4-<U+0442><U+0438> <U+0428><U+0432><U+0430><U+0458><U+0446><U+0430><U+0440><U+0430><U+0446> #Schweiz <U+043E><U+0434><U+0431><U+0438><U+0458><U+0430> <U+0434><U+0430> <U+0441><U+0435> <U+0432><U+0430><,FALSE,0,Stanoje68,2/6/2018 1:17,TRUE,9.60682E+17,9.60684E+17,1700465605,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Stanoje68,0,FALSE,FALSE,,
"RT @Icon99558924: @iamjohnsmith @OhRoyalOne @BelindaHayle @WOTCHA999 @jimjim1701 @darren_dazmav #Flu #Vaccine #Exposed 

Piers Morgan Struc…",FALSE,0,,2/6/2018 1:15,FALSE,,9.60683E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Morpheous_one,24,TRUE,FALSE,,
"RT @lawnatural: #Doctors recommend you watch ""DEADLY DECEPTION"" now.   
#Free to view - please share, share, #share.

#Vaccine #Vaccines #N…",FALSE,0,,2/6/2018 1:14,FALSE,,9.60683E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Changeling9au,2,TRUE,FALSE,,
#Cancer #Vaccine https://t.co/N8wBSgqavv,FALSE,0,,2/6/2018 1:13,FALSE,,9.60683E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",greenharmony1,0,FALSE,FALSE,,
@Blic_online <U+041E><U+043F><U+0448><U+0442><U+0435> <U+043F><U+043E><U+0437><U+043D><U+0430><U+0442><U+043E> <U+0458><U+0435> <U+0434><U+0430> <U+043C><U+043D><U+043E><U+0433><U+0438> <U+0434><U+0440> <U+0443><U+0437><U+0438><U+043C><U+0430><U+0458><U+0,FALSE,0,Stanoje68,2/6/2018 1:11,TRUE,9.60679E+17,9.60682E+17,1700465605,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Stanoje68,0,FALSE,FALSE,,
RT @CplBart: @ThisMomHCN @DocMeehan Filing a Conscience or Religious Freedom Complaint #parents #vaccine #injured #children #InjuredArmy ht…,FALSE,0,,2/6/2018 1:09,FALSE,,9.60682E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CplBart,2,TRUE,FALSE,,
@chrisvcsefalvay For #vaccine not proven 2 prevent even largely asymptotic #hpv infxn in adolescents/teens/young ad… https://t.co/FljgYzxysy,FALSE,0,itsmepanda1,2/6/2018 1:07,TRUE,9.60674E+17,9.60681E+17,232934834,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",itsmepanda1,1,FALSE,FALSE,,
"RT @Icon99558924: @iamjohnsmith @OhRoyalOne @BelindaHayle @WOTCHA999 @jimjim1701 @darren_dazmav #Flu #Vaccine #Exposed 

Piers Morgan Struc…",FALSE,0,,2/6/2018 1:04,FALSE,,9.6068E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bryy771,24,TRUE,FALSE,,
#HEALTH Daughter had a #Meningococcal #vaccine this AM x 4 types.  Here are the facts: https://t.co/zFpH6oYebI https://t.co/TbItKBEBP7,FALSE,0,,2/6/2018 1:02,FALSE,,9.6068E+17,,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>",BoyandBaseball,0,FALSE,FALSE,,
#HEALTH Daughter had a #Meningococcal #vaccine this AM x 4 types.  Here are the facts: https://t.co/XDhdI3KygC https://t.co/s0WP6zB0J7,FALSE,0,,2/6/2018 1:02,FALSE,,9.6068E+17,,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>",Consumerconsult,0,FALSE,FALSE,,
#HEALTH Daughter had a #Meningococcal #vaccine this AM x 4 types.  Here are the facts: https://t.co/Zlqg2qYuey https://t.co/zBUK9CUopR,FALSE,0,,2/6/2018 1:02,FALSE,,9.6068E+17,,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>",Jodiesjourney,0,FALSE,FALSE,,
"<ed><U+00A0><U+00BD><ed><U+00B8><U+00B3> Wow! A Cancer Vaccine Was Just Injected Into Its First Patient https://t.co/ycpPVTNsx2

#cancer #vaccine #health https://t.co/TVlsuRcHmx",FALSE,1,,2/6/2018 0:59,FALSE,,9.60679E+17,,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",BillJempty,0,FALSE,FALSE,,
"RT @ThisMomHCN: The Biggest #Epidemic The World Has Ever Known, ""#Vaccine Induced Diseases""! The True Weapons of Mass Destruction ~ Her onl…",FALSE,0,,2/6/2018 0:53,FALSE,,9.60678E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",brigid_ronnyriz,14,TRUE,FALSE,,
"More than you see... #vaccine 

https://t.co/SYRmGiH7vf https://t.co/8uJId8jx7y",FALSE,0,,2/6/2018 0:52,FALSE,,9.60678E+17,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",KylieCC,0,FALSE,FALSE,,
"RT @Tennesseine: Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most children dying…",FALSE,0,,2/6/2018 0:50,FALSE,,9.60677E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",watch4democracy,26,TRUE,FALSE,,
"RT @LegalizeitLala: #BigPharma has a new ""cancer #vaccine."" They are always looking for new ways to kill you. 

Wake up. 
<ed><U+00A0><U+00BD><ed><U+00B2><U+0089><ed><U+00A0><U+00BD><ed><U+00B2><U+0089><ed><U+00A0><U+00BD><ed><U+00B2><U+0089> 

#eugenics",FALSE,0,,2/6/2018 0:50,FALSE,,9.60677E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jettech6,7,TRUE,FALSE,,
"RT @Tennesseine: Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most children dying…",FALSE,0,,2/6/2018 0:46,FALSE,,9.60676E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JJaazzee1,26,TRUE,FALSE,,
RT @RonPaul4Constit: N.Y. Law Professor Addresses U.N. on Government #Vaccine Policies Violating the Nuremberg Code https://t.co/WENrrdcpJF…,FALSE,0,,2/6/2018 0:45,FALSE,,9.60676E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LibertyMom1515,7,TRUE,FALSE,,
"RT @Tennesseine: Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most children dying…",FALSE,0,,2/6/2018 0:42,FALSE,,9.60675E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",suzan5150,26,TRUE,FALSE,,
Health &amp; Wellness: European countries move to expand and enforce #vaccine mandates https://t.co/f81v9w6iZC #vaccines,FALSE,0,,2/6/2018 0:40,FALSE,,9.60674E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SOTTnet,0,FALSE,FALSE,,
"@chrisvcsefalvay @DrMichaelMaster Wait wait wait, what’s this? #hpv #vaccine #VSD #vaccine safety #data link… https://t.co/VCpm9pPqnM",FALSE,0,chrisvcsefalvay,2/6/2018 0:38,TRUE,9.60356E+17,9.60674E+17,7.49551E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",itsmepanda1,1,FALSE,FALSE,,
"RT @Tennesseine: Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most children dying…",FALSE,0,,2/6/2018 0:38,FALSE,,9.60674E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Zeus350Z,26,TRUE,FALSE,,
"RT @Tennesseine: Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most children dying…",FALSE,0,,2/6/2018 0:36,FALSE,,9.60674E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",eimzkavanagh,26,TRUE,FALSE,,
"RT @Tennesseine: Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most children dying…",FALSE,0,,2/6/2018 0:36,FALSE,,9.60673E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GSheinin,26,TRUE,FALSE,,
"RT @Tennesseine: Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most children dying…",FALSE,0,,2/6/2018 0:35,FALSE,,9.60673E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",grammy4lphhl,26,TRUE,FALSE,,
#ICYMI: Universal #Influenza #Vaccine: A Game Changer in Prevention https://t.co/bs2unrJcqq via @InfectDiseaseAd https://t.co/T37ZJMD5XZ,FALSE,0,,2/6/2018 0:30,FALSE,,9.60672E+17,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",NFIDvaccines,0,FALSE,FALSE,,
"#Cancer '#vaccine' eliminated all #tumors in #mice, #human #trials being conducted. @POTUS @realDonaldTrump  https://t.co/Y9ArUeGlxu",FALSE,0,,2/6/2018 0:30,FALSE,,9.60672E+17,,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",usacustomers,0,FALSE,FALSE,,
"RT @Tennesseine: Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most children dying…",FALSE,0,,2/6/2018 0:25,FALSE,,9.60671E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bbarber80034741,26,TRUE,FALSE,,
"RT @Tennesseine: Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most children dying…",FALSE,0,,2/6/2018 0:24,FALSE,,9.60671E+17,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Gypsysister58,26,TRUE,FALSE,,
"RT @Tennesseine: Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most children dying…",FALSE,0,,2/6/2018 0:24,FALSE,,9.6067E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AtheosVagus,26,TRUE,FALSE,,
RT @UCLAHealth: How to manage and prevent the #flu. <U+27A8> https://t.co/W2aH4eMYxc #influenza #vaccine https://t.co/WbVkGinIHM,FALSE,0,,2/6/2018 0:23,FALSE,,9.6067E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NJdoc,2,TRUE,FALSE,,
"RT @Tennesseine: Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most children dying…",FALSE,0,,2/6/2018 0:23,FALSE,,9.6067E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FreddyRoo2,26,TRUE,FALSE,,
"RT @Tennesseine: Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most children dying…",FALSE,0,,2/6/2018 0:21,FALSE,,9.6067E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BarbaraMain07,26,TRUE,FALSE,,
"RT @Tennesseine: Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most children dying…",FALSE,0,,2/6/2018 0:20,FALSE,,9.6067E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GeorgeBeckett7,26,TRUE,FALSE,,
RT @HealthRanger: CDCs surveillance system to track down vaccination status to achieve total #vaccine #compliance https://t.co/2FNSNiqvnG #…,FALSE,0,,2/6/2018 0:20,FALSE,,9.60669E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dhart777,25,TRUE,FALSE,,
"Dear #AntiVaxers:

Even in a #flu season in which the #vaccine is less effective, it’s still true that most childre… https://t.co/OmduLI4J75",FALSE,94,,2/6/2018 0:17,TRUE,,9.60669E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tennesseine,26,FALSE,FALSE,,
RT @maiamajumder: Glad to see fractional dosing of the #YellowFever #vaccine is finally taking off in #Brazil. This definitely isn't a long…,FALSE,0,,2/6/2018 0:07,FALSE,,9.60666E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meganrosswv,5,TRUE,FALSE,,
The Chase for a Permanent #Flu #Vaccine https://t.co/CnSxxncI9T #mdx #appropriatecare https://t.co/5jOFst2WEA,FALSE,2,,2/6/2018 0:06,FALSE,,9.60666E+17,,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",Change_HC,0,FALSE,FALSE,,
#Cancer #vaccine eliminates tumors in mice - https://t.co/265Z5kxjSK via @ScienceDaily https://t.co/3ZjZhqzUmE,FALSE,0,,2/6/2018 0:05,FALSE,,9.60666E+17,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",AMETEK_Nautlair,0,FALSE,FALSE,,
@chrisvcsefalvay @joejoe80495073 @EmmaGPaley @svagdis @GretchenScience @RustyPee4 @PileOfGoop @GeoffSchuler… https://t.co/St1cSvszWA,FALSE,1,chrisvcsefalvay,2/6/2018 0:03,TRUE,9.60549E+17,9.60665E+17,7.49551E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",itsmepanda1,1,FALSE,FALSE,,
"#Alzheimers breakthrough, #BigPharma benched #Cannabis delay tactics, energy drink moron, #CBD for #breastcancer,… https://t.co/oBnurXlieA",FALSE,0,,2/6/2018 0:02,TRUE,,9.60665E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rsbellmedia,0,FALSE,FALSE,,
How to manage and prevent the #flu. <U+27A8> https://t.co/W2aH4eMYxc #influenza #vaccine https://t.co/WbVkGinIHM,FALSE,2,,2/6/2018 0:00,FALSE,,9.60665E+17,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",UCLAHealth,2,FALSE,FALSE,,
What if doctors found a single #vaccine that worked on all strains of the #flu? https://t.co/PxmhgBgVvM via @WSJ,FALSE,0,,2/5/2018 23:51,FALSE,,9.60662E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Dylakk,0,FALSE,FALSE,,
RT @HealthRanger: CDCs surveillance system to track down vaccination status to achieve total #vaccine #compliance https://t.co/2FNSNiqvnG #…,FALSE,0,,2/5/2018 23:41,FALSE,,9.6066E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WhatIfThisIsIt,25,TRUE,FALSE,,
