"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @Crof: Hong Kong schools to shut early due to #flu outbreak https://t.co/MEHPlo3vQk",FALSE,0,,2018-02-07 16:29:03,FALSE,,"961275624571600896",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InfectiousDz",2,TRUE,FALSE,,
"#Flu activity still very much widespread in #Idaho. That includes in the Treasure Valley. @IdahoPressTrib… https://t.co/WNpYhaKOsk",FALSE,0,,2018-02-07 16:27:18,TRUE,,"961275184253624320",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StLukesAnita",0,FALSE,FALSE,,
"#FLU: with lots of spice (pepper) as much as you can handle. Again keep hands clean and clean your food thoroughly… https://t.co/IrMGv89mbk",FALSE,0,"nfl215",2018-02-07 16:26:05,TRUE,"961274878354771968","961274879793422336","520702057","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nfl215",0,FALSE,FALSE,,
"#FLU: can fight off conditions better. eat as healthy as possible. Drink plenty of water. boil faucet water or use… https://t.co/aBIG1YVYCL",FALSE,0,"nfl215",2018-02-07 16:26:05,TRUE,"961274877033447424","961274878354771968","520702057","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nfl215",0,FALSE,FALSE,,
"#FLU: Take cod liver oil and castor oil (take with sugar or orange juice), you can cover your nose &amp; mouth with a m… https://t.co/jouisqoyfl",FALSE,0,"nfl215",2018-02-07 16:26:04,TRUE,"961274875183816704","961274877033447424","520702057","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nfl215",0,FALSE,FALSE,,
"RT @DocMeehan: The CDC knows the facts. They just don't want the public to know. Most of the people dying of the flu are fully #flu #vaccin…",FALSE,0,,2018-02-07 16:24:50,FALSE,,"961274563333156865",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mission2heal",10,TRUE,FALSE,,
"Hong Kong schools to shut early due to #flu outbreak h/t @Fla_Medic https://t.co/MEHPlo3vQk",FALSE,0,,2018-02-07 16:24:21,FALSE,,"961274443396915200",,"<a href=""http://www.typepad.com/"" rel=""nofollow"">TypePad</a>","Crof",0,FALSE,FALSE,,
"We are using new technology to help track the flu and better care for our patients. https://t.co/KceGLe9SiP #flu",FALSE,0,,2018-02-07 16:24:09,FALSE,,"961274391924477952",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bochinacat",0,FALSE,FALSE,,
"Nothing like receiving a package from @RingsideC to help me forget about the #flu @FullyPoseable @RantWithAnt… https://t.co/rNxaaaim9k",FALSE,3,,2018-02-07 16:23:25,TRUE,,"961274206532009986",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","52pointsofart",0,FALSE,FALSE,,
"@chrisvcsefalvay @MRomaniec @Rosewind2007 @itsmepanda1 @ChrisJohnsonMD @Vbalance03 @science_guy5 @Plasticdoe… https://t.co/7PJiEnQn5X",FALSE,0,"chrisvcsefalvay",2018-02-07 16:23:15,TRUE,"961273344015454209","961274167617376257","749551099351302144","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Luma923",1,FALSE,FALSE,,
"Would all of these possible issues prevent you from attending such an event, let alone servicing it?… https://t.co/0DDXndepCD",FALSE,0,,2018-02-07 16:23:05,TRUE,,"961274126311874561",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","janitor_mag",0,FALSE,FALSE,,
"RT @Fla_Medic: AFD Blog `Hong Kong Closes Schools, Calls For Stringent NPIs To Combat #Flu' https://t.co/1nyDJtQAy5",FALSE,0,,2018-02-07 16:23:04,FALSE,,"961274121144352768",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Crof",1,TRUE,FALSE,,
"RT @ECDC_Flu: Although &gt;75% of people who die annually of respiratory diseases associated with seasonal #flu in Europe are among people age…",FALSE,0,,2018-02-07 16:22:08,FALSE,,"961273887035199488",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","delgiudice_c",8,TRUE,FALSE,,
"Lessons From The Flu 
#Dads #DadLife #parenting #kids #flu #fluseason #Doctors #Nurses #insurance #Prayer #news… https://t.co/t4mdZDjQVA",FALSE,0,,2018-02-07 16:21:42,TRUE,,"961273775869308929",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OneMilDads",0,FALSE,FALSE,,
"RT @CDCFlu: Most people with #flu have mild illness and don’t need medical care. However, stay alert for emergency warning signs of flu sic…",FALSE,0,,2018-02-07 16:21:33,FALSE,,"961273736853901312",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","delamed",67,TRUE,FALSE,,
"Georgia ranked as the sickest state in the US with the #flu. Check out our recent blog post on the flu and what... https://t.co/xyLYjbh5bs",FALSE,0,,2018-02-07 16:21:23,FALSE,,"961273696785608704",,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","UrgentCareCtrRH",0,FALSE,FALSE,,
"RT @CDCFlu: Latest #FluView shows all states but Oregon and Hawaii reporting widespread #flu activity. Early antiviral treatment key for pe…",FALSE,0,,2018-02-07 16:21:15,FALSE,,"961273661142466560",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","delamed",85,TRUE,FALSE,,
"How do you keep from getting the #flu? #WashYourHands
https://t.co/Vl3mhBGdEU",FALSE,0,,2018-02-07 16:21:11,FALSE,,"961273645531320320",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr_Stepheny",0,FALSE,FALSE,,
"Hong Kong schools to shut early due to #flu outbreak https://t.co/MEHPlo3vQk",FALSE,0,,2018-02-07 16:21:01,FALSE,,"961273606276710400",,"<a href=""http://www.typepad.com/"" rel=""nofollow"">TypePad</a>","Crof",2,FALSE,FALSE,,
"RT @sabinvaccine: This #flu season is projected to be one of the worst, and your hands are more likely to get you in contact with the virus…",FALSE,0,,2018-02-07 16:20:42,FALSE,,"961273522592145408",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","immunize_de",1,TRUE,FALSE,,
"RT @famfightflu: Not sure whether it's worth getting your child a #flu #vaccine? Considering a 2017 study showed that flu vaccine can signi…",FALSE,0,,2018-02-07 16:20:39,FALSE,,"961273512815218688",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","richardkanowitz",2,TRUE,FALSE,,
"RT @CDCgov: Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses that may require special diagnostic t…",FALSE,0,,2018-02-07 16:20:32,FALSE,,"961273482171572224",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OH_Medicaid",761,TRUE,FALSE,,
"RT @CDCFlu: Latest #FluView shows all states but Oregon and Hawaii reporting widespread #flu activity. Early antiviral treatment key for pe…",FALSE,0,,2018-02-07 16:19:44,FALSE,,"961273282300346368",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","immunize_de",85,TRUE,FALSE,,
"RT @CDCgov: #Flu activity continues to increase across the United States. Remember these 3 steps to #fightflu: 

1<U+20E3>   Get yourself &amp; your f…",FALSE,0,,2018-02-07 16:19:34,FALSE,,"961273240650964993",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Odinsstepchild",171,TRUE,FALSE,,
"RT @CDCFlu: Most people with #flu have mild illness and don’t need medical care. However, stay alert for emergency warning signs of flu sic…",FALSE,0,,2018-02-07 16:19:33,FALSE,,"961273235156463617",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ColquittReg",67,TRUE,FALSE,,
"RT @CDCDirector: Antiviral medications can help reduce #flu symptoms and shorten how long you are sick. Those who are very sick or at high…",FALSE,0,,2018-02-07 16:19:06,FALSE,,"961273120534532096",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","linmaur",47,TRUE,FALSE,,
"Remember to keep vigilant to protect yourself and your loved ones from the #flu this season! Especially important f… https://t.co/QYBtOJDuMs",FALSE,0,,2018-02-07 16:18:46,TRUE,,"961273037982175234",,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WICancerCouncil",0,FALSE,FALSE,,
"RT @CDCgov: Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses that may require special diagnostic t…",FALSE,0,,2018-02-07 16:18:36,FALSE,,"961272996957650945",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","linmaur",761,TRUE,FALSE,,
"#Google is using 46 billion data points to #predict the medical outcomes of hospital patients. I was wondering when… https://t.co/I5U2UHqF5Y",FALSE,0,,2018-02-07 16:18:23,TRUE,,"961272943060795392",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","seh315",1,FALSE,FALSE,,
"RT @CDCgov: #Flu activity continues to increase across the United States. Remember these 3 steps to #fightflu: 

1<U+20E3>   Get yourself &amp; your f…",FALSE,0,,2018-02-07 16:18:11,FALSE,,"961272891278004225",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","linmaur",171,TRUE,FALSE,,
"Don't catch the flu! The Flu Vaccine Finder from @cdcgov locates #flu #vaccine #clinics near you. Search here: https://t.co/HWNtKIsnKW",FALSE,0,,2018-02-07 16:18:01,FALSE,,"961272847162335244",,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ProtectMeWith3",0,FALSE,FALSE,,
"RT @JoyceLauNews: Huh. This link seemed to have dropped off. Article on #flu school closure is here https://t.co/javs9PZm7G",FALSE,0,,2018-02-07 16:17:35,FALSE,,"961272739624439809",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","viewHK",1,TRUE,FALSE,,
"RT @StudentDrKendra: Smh when illness comes knocking at your door.  Just lost a second family member in 1 month to the #flu. It's real and…",FALSE,0,,2018-02-07 16:17:32,FALSE,,"961272728488763398",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ripped4aReason",16,TRUE,FALSE,,
"Day 5 of being ill #drained #tired #notsleeping #hungry #noteating <ed><U+00A0><U+00BD><ed><U+00B8><U+00AA><ed><U+00A0><U+00BD><ed><U+00B8><U+00B4><ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+00A2><ed><U+00A0><U+00BE><ed><U+00B4><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+00B7> #flu",FALSE,0,,2018-02-07 16:17:07,FALSE,,"961272622985211907",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lualua30",0,FALSE,FALSE,,
"RT @CDCgov: #Flu activity continues to increase across the United States. Remember these 3 steps to #fightflu: 

1<U+20E3>   Get yourself &amp; your f…",FALSE,0,,2018-02-07 16:16:38,FALSE,,"961272501832740864",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YozellAssoc",171,TRUE,FALSE,,
"RT @FortBendHealth: No-Cost flu shots are available today at the Missouri City Annex until 4:30pm today! Have you had your #flu shot?! #Fig…",FALSE,0,,2018-02-07 16:16:13,FALSE,,"961272394274009088",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MissouriCityTX",1,TRUE,FALSE,,
"RT @NorthwellHealth: See how we’re tracking the #flu outbreak in real time using a one-of-a-kind biosurveillance system today LIVE on Faceb…",FALSE,0,,2018-02-07 16:16:08,FALSE,,"961272376209047552",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HANYScomm",1,TRUE,FALSE,,
"RT @JHSPH_CHS: The #pandemic everyone fears is #flu in the wrong place at the wrong time: https://t.co/NWG8Abl9Yg feat. @AmeshAA in @Smiths…",FALSE,0,,2018-02-07 16:15:45,FALSE,,"961272279572205568",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaskiaPopescu",3,TRUE,FALSE,,
"Never, ever underestimate how dangerous the flu can be! #flu https://t.co/d2Ss1mIRXt",FALSE,0,,2018-02-07 16:15:19,FALSE,,"961272169409007618",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Grav1",0,FALSE,FALSE,,
"RT @CDCFlu: Most people with #flu have mild illness and don’t need medical care. However, stay alert for emergency warning signs of flu sic…",FALSE,0,,2018-02-07 16:15:01,FALSE,,"961272093961850881",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SORescueSquad",67,TRUE,FALSE,,
"RT @CDCgov: Is it a cold or #flu? Both are respiratory illnesses, but are caused by different viruses that may require special diagnostic t…",FALSE,0,,2018-02-07 16:14:41,FALSE,,"961272009547186176",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CommonwealthPed",761,TRUE,FALSE,,
"RT @silverbract: #Trump adviser #GloriaCopeland urges followers to 'inoculate yourself with the word of God' against #flu <ed><U+00A0><U+00BE><ed><U+00B4><U+00AA><ed><U+00A0><U+00BE><ed><U+00B4><U+00AA><ed><U+00A0><U+00BE><ed><U+00B4><U+00AA><ed><U+00A0><U+00BE><ed><U+00B4><U+00AA> https://t.co…",FALSE,0,,2018-02-07 16:14:36,FALSE,,"961271991276797952",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0103lrl",6,TRUE,FALSE,,
"RT @CDCFlu: Most people with #flu have mild illness and don’t need medical care. However, stay alert for emergency warning signs of flu sic…",FALSE,0,,2018-02-07 16:14:17,FALSE,,"961271907826909185",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NASciencesTeam",67,TRUE,FALSE,,
"RT @wrair: Experts believe peak #flu season is still to come https://t.co/6esieaYvfK @CNN",FALSE,0,,2018-02-07 16:14:15,FALSE,,"961271903297171457",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MilitaryHealth",3,TRUE,FALSE,,
"The latest The Business Continuity Daily! https://t.co/mqe32iRny8 #flu #blockchain",FALSE,0,,2018-02-07 16:14:07,FALSE,,"961271867804921858",,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","AllHandsDotNet",0,FALSE,FALSE,,
"RT @MassDPH: #Flu season ain’t over yet. Still plenty of reason to get a flu shot, plenty flu vax around: https://t.co/jbms6tYhcu https://t…",FALSE,0,,2018-02-07 16:14:04,FALSE,,"961271854039224320",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YozellAssoc",4,TRUE,FALSE,,
"How to deal with this bad #flu season and help take #healthcare into the future: by examining the Urgent Care model. https://t.co/qbFhQo3WV1",FALSE,0,,2018-02-07 16:12:00,FALSE,,"961271336936050691",,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","CHNOLA",0,FALSE,FALSE,,
"RT @BBCTrustMe: While #TrustMeImADoctor may not be on this week - we are back next week, 14th Feb, 2030 @BBCTwo Looking at #flu vaccines, #…",FALSE,0,,2018-02-07 16:11:31,FALSE,,"961271213451628544",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bbcstudios",1,TRUE,FALSE,,
"RT @silverbract: #Trump adviser #GloriaCopeland urges followers to 'inoculate yourself with the word of God' against #flu <ed><U+00A0><U+00BE><ed><U+00B4><U+00AA><ed><U+00A0><U+00BE><ed><U+00B4><U+00AA><ed><U+00A0><U+00BE><ed><U+00B4><U+00AA><ed><U+00A0><U+00BE><ed><U+00B4><U+00AA> https://t.co…",FALSE,0,,2018-02-07 16:11:07,FALSE,,"961271111529906177",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sharkbuddy2008",6,TRUE,FALSE,,
"RT @SGottliebFDA: Some flu updates and advice: Most of this season’s #flu illnesses so far have been caused by a H3N2 virus. Because more t…",FALSE,0,,2018-02-07 16:11:05,FALSE,,"961271103095230469",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CathyWindels",21,TRUE,FALSE,,
"RT @UR_Med: Cut your chances of getting the #flu:
-Get the #flushot - it’s not too late.
-Wash hands often.
-Avoid touching eyes, nose &amp; mo…",FALSE,0,,2018-02-07 16:10:30,FALSE,,"961270959255752704",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Babswjackson",4,TRUE,FALSE,,
"RT @CDCemergency: It is NOT too late to get a #flu shot. @CDCFlu says it is likely that flu activity will remain elevated for many weeks to…",FALSE,0,,2018-02-07 16:10:17,FALSE,,"961270904864038912",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","boone_ky",39,TRUE,FALSE,,
"Ask patients if they’ve had a #flu shot, let them know it’s not too late says @tmenighan  https://t.co/nSK5sVFx2O",FALSE,0,,2018-02-07 16:10:07,FALSE,,"961270861356552194",,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Pharmacy_Today",0,FALSE,FALSE,,
"RT @DocMeehan: The CDC knows the facts. They just don't want the public to know. Most of the people dying of the flu are fully #flu #vaccin…",FALSE,0,,2018-02-07 16:09:07,FALSE,,"961270608498655232",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","svagdis",10,TRUE,FALSE,,
"RT @DocMeehan: The CDC knows the facts. They just don't want the public to know. Most of the people dying of the flu are fully #flu #vaccin…",FALSE,0,,2018-02-07 16:08:51,FALSE,,"961270540848611329",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TTag011",10,TRUE,FALSE,,
"RT @RyersonNIA: Pharmacists can be important partners in fighting the #flu #FighttheFlu #flushot #pharmacy Our report details how pharmacis…",FALSE,0,,2018-02-07 16:08:50,FALSE,,"961270537858232320",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Derek_Leong_RPh",13,TRUE,FALSE,,
"Health Services still has flu vaccines left and you can book an appointment to get yours. To learn more about the r… https://t.co/L7CzWzQ2we",FALSE,1,,2018-02-07 16:08:43,TRUE,,"961270506891571200",,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UW_Wellness",0,FALSE,FALSE,,
"RT @CDCFlu: Most people with #flu have mild illness and don’t need medical care. However, stay alert for emergency warning signs of flu sic…",FALSE,0,,2018-02-07 16:08:42,FALSE,,"961270503896952833",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","socratesnkcmo",67,TRUE,FALSE,,
